time,channel,query_id,rank,url,url_slug,status,md_path,html_path,json_path,attempt,elapsed_s,prompt,search_url
2025-12-17 19:36:18,SEO,Find_10_minimalist_wall_posters_under__20_on_Etsy,4,https://www.etsy.com/listing/4344273024/retro-what-if-it-all-works-out-newspaper,https___www_etsy_com_listing_4344273024_retro-what-if-it-all-works-out-newspaper,success,outputs_etsy_final_2/Find_10_minimalist_wall_posters_under__20_on_Etsy/https___www_etsy_com_listing_4344273024_retro-what-if-it-all-works-out-newspaper.md,outputs_etsy_final_2/Find_10_minimalist_wall_posters_under__20_on_Etsy/https___www_etsy_com_listing_4344273024_retro-what-if-it-all-works-out-newspaper.html,outputs_etsy_final_2/Find_10_minimalist_wall_posters_under__20_on_Etsy/https___www_etsy_com_listing_4344273024_retro-what-if-it-all-works-out-newspaper_full.json,1,29.28,Find 10 minimalist wall posters under $20 on Etsy,https://www.etsy.com/search?q=Find+10+minimalist+wall+posters+under+$20+on+Etsy&explicit=1&location_query=US&ship_to=US
2025-12-17 19:36:42,SEO,Find_10_minimalist_wall_posters_under__20_on_Etsy,5,https://www.etsy.com/listing/4372016077/2026-lds-youth-theme-walk-with-me-moses,https___www_etsy_com_listing_4372016077_2026-lds-youth-theme-walk-with-me-moses,success,outputs_etsy_final_2/Find_10_minimalist_wall_posters_under__20_on_Etsy/https___www_etsy_com_listing_4372016077_2026-lds-youth-theme-walk-with-me-moses.md,outputs_etsy_final_2/Find_10_minimalist_wall_posters_under__20_on_Etsy/https___www_etsy_com_listing_4372016077_2026-lds-youth-theme-walk-with-me-moses.html,outputs_etsy_final_2/Find_10_minimalist_wall_posters_under__20_on_Etsy/https___www_etsy_com_listing_4372016077_2026-lds-youth-theme-walk-with-me-moses_full.json,1,22.8,Find 10 minimalist wall posters under $20 on Etsy,https://www.etsy.com/search?q=Find+10+minimalist+wall+posters+under+$20+on+Etsy&explicit=1&location_query=US&ship_to=US
2025-12-17 19:37:19,SEO,Find_10_minimalist_wall_posters_under__20_on_Etsy,6,https://www.etsy.com/listing/4330711642/cat-reading-print-black-cat-wall-art,https___www_etsy_com_listing_4330711642_cat-reading-print-black-cat-wall-art,success,outputs_etsy_final_2/Find_10_minimalist_wall_posters_under__20_on_Etsy/https___www_etsy_com_listing_4330711642_cat-reading-print-black-cat-wall-art.md,outputs_etsy_final_2/Find_10_minimalist_wall_posters_under__20_on_Etsy/https___www_etsy_com_listing_4330711642_cat-reading-print-black-cat-wall-art.html,outputs_etsy_final_2/Find_10_minimalist_wall_posters_under__20_on_Etsy/https___www_etsy_com_listing_4330711642_cat-reading-print-black-cat-wall-art_full.json,1,36.61,Find 10 minimalist wall posters under $20 on Etsy,https://www.etsy.com/search?q=Find+10+minimalist+wall+posters+under+$20+on+Etsy&explicit=1&location_query=US&ship_to=US
2025-12-17 19:37:41,SEO,Find_10_minimalist_wall_posters_under__20_on_Etsy,7,https://www.etsy.com/listing/4392196877/set-of-3-leopard-prints-y2k-girly-wall,https___www_etsy_com_listing_4392196877_set-of-3-leopard-prints-y2k-girly-wall,success,outputs_etsy_final_2/Find_10_minimalist_wall_posters_under__20_on_Etsy/https___www_etsy_com_listing_4392196877_set-of-3-leopard-prints-y2k-girly-wall.md,outputs_etsy_final_2/Find_10_minimalist_wall_posters_under__20_on_Etsy/https___www_etsy_com_listing_4392196877_set-of-3-leopard-prints-y2k-girly-wall.html,outputs_etsy_final_2/Find_10_minimalist_wall_posters_under__20_on_Etsy/https___www_etsy_com_listing_4392196877_set-of-3-leopard-prints-y2k-girly-wall_full.json,1,20.43,Find 10 minimalist wall posters under $20 on Etsy,https://www.etsy.com/search?q=Find+10+minimalist+wall+posters+under+$20+on+Etsy&explicit=1&location_query=US&ship_to=US
2025-12-17 19:38:06,SEO,Find_10_minimalist_wall_posters_under__20_on_Etsy,8,https://www.etsy.com/listing/4371465500/green-abstract-art-print-japandi,https___www_etsy_com_listing_4371465500_green-abstract-art-print-japandi,success,outputs_etsy_final_2/Find_10_minimalist_wall_posters_under__20_on_Etsy/https___www_etsy_com_listing_4371465500_green-abstract-art-print-japandi.md,outputs_etsy_final_2/Find_10_minimalist_wall_posters_under__20_on_Etsy/https___www_etsy_com_listing_4371465500_green-abstract-art-print-japandi.html,outputs_etsy_final_2/Find_10_minimalist_wall_posters_under__20_on_Etsy/https___www_etsy_com_listing_4371465500_green-abstract-art-print-japandi_full.json,1,24.2,Find 10 minimalist wall posters under $20 on Etsy,https://www.etsy.com/search?q=Find+10+minimalist+wall+posters+under+$20+on+Etsy&explicit=1&location_query=US&ship_to=US
2025-12-17 19:38:34,SEO,Find_10_minimalist_wall_posters_under__20_on_Etsy,9,https://www.etsy.com/listing/4384110129/frog-smoking-a-cigarette-vintage-poster,https___www_etsy_com_listing_4384110129_frog-smoking-a-cigarette-vintage-poster,success,outputs_etsy_final_2/Find_10_minimalist_wall_posters_under__20_on_Etsy/https___www_etsy_com_listing_4384110129_frog-smoking-a-cigarette-vintage-poster.md,outputs_etsy_final_2/Find_10_minimalist_wall_posters_under__20_on_Etsy/https___www_etsy_com_listing_4384110129_frog-smoking-a-cigarette-vintage-poster.html,outputs_etsy_final_2/Find_10_minimalist_wall_posters_under__20_on_Etsy/https___www_etsy_com_listing_4384110129_frog-smoking-a-cigarette-vintage-poster_full.json,1,26.98,Find 10 minimalist wall posters under $20 on Etsy,https://www.etsy.com/search?q=Find+10+minimalist+wall+posters+under+$20+on+Etsy&explicit=1&location_query=US&ship_to=US
2025-12-17 19:38:59,SEO,Find_10_minimalist_wall_posters_under__20_on_Etsy,10,https://www.etsy.com/listing/1799702327/one-day-at-a-time-typewriter-mini-print,https___www_etsy_com_listing_1799702327_one-day-at-a-time-typewriter-mini-print,success,outputs_etsy_final_2/Find_10_minimalist_wall_posters_under__20_on_Etsy/https___www_etsy_com_listing_1799702327_one-day-at-a-time-typewriter-mini-print.md,outputs_etsy_final_2/Find_10_minimalist_wall_posters_under__20_on_Etsy/https___www_etsy_com_listing_1799702327_one-day-at-a-time-typewriter-mini-print.html,outputs_etsy_final_2/Find_10_minimalist_wall_posters_under__20_on_Etsy/https___www_etsy_com_listing_1799702327_one-day-at-a-time-typewriter-mini-print_full.json,1,23.85,Find 10 minimalist wall posters under $20 on Etsy,https://www.etsy.com/search?q=Find+10+minimalist+wall+posters+under+$20+on+Etsy&explicit=1&location_query=US&ship_to=US
2025-12-17 19:39:40,SEO,Show_10_abstract_art_prints_for_living_rooms_from_,1,https://www.etsy.com/listing/1866207100/framed-tree-ring-canvas-art-abstract,https___www_etsy_com_listing_1866207100_framed-tree-ring-canvas-art-abstract,success,outputs_etsy_final_2/Show_10_abstract_art_prints_for_living_rooms_from_/https___www_etsy_com_listing_1866207100_framed-tree-ring-canvas-art-abstract.md,outputs_etsy_final_2/Show_10_abstract_art_prints_for_living_rooms_from_/https___www_etsy_com_listing_1866207100_framed-tree-ring-canvas-art-abstract.html,outputs_etsy_final_2/Show_10_abstract_art_prints_for_living_rooms_from_/https___www_etsy_com_listing_1866207100_framed-tree-ring-canvas-art-abstract_full.json,1,30.42,Show 10 abstract art prints for living rooms from Etsy,https://www.etsy.com/search?q=Show+10+abstract+art+prints+for+living+rooms+from+Etsy&explicit=1&location_query=US&ship_to=US
2025-12-17 19:40:12,SEO,Show_10_abstract_art_prints_for_living_rooms_from_,2,https://www.etsy.com/listing/1723146128/samsung-frame-tv-art-set-abstract,https___www_etsy_com_listing_1723146128_samsung-frame-tv-art-set-abstract,success,outputs_etsy_final_2/Show_10_abstract_art_prints_for_living_rooms_from_/https___www_etsy_com_listing_1723146128_samsung-frame-tv-art-set-abstract.md,outputs_etsy_final_2/Show_10_abstract_art_prints_for_living_rooms_from_/https___www_etsy_com_listing_1723146128_samsung-frame-tv-art-set-abstract.html,outputs_etsy_final_2/Show_10_abstract_art_prints_for_living_rooms_from_/https___www_etsy_com_listing_1723146128_samsung-frame-tv-art-set-abstract_full.json,1,30.4,Show 10 abstract art prints for living rooms from Etsy,https://www.etsy.com/search?q=Show+10+abstract+art+prints+for+living+rooms+from+Etsy&explicit=1&location_query=US&ship_to=US
2025-12-17 19:40:58,SEO,Show_10_abstract_art_prints_for_living_rooms_from_,3,https://www.etsy.com/listing/1756089582/abstract-brush-stroke-art-prints-earth,https___www_etsy_com_listing_1756089582_abstract-brush-stroke-art-prints-earth,success,outputs_etsy_final_2/Show_10_abstract_art_prints_for_living_rooms_from_/https___www_etsy_com_listing_1756089582_abstract-brush-stroke-art-prints-earth.md,outputs_etsy_final_2/Show_10_abstract_art_prints_for_living_rooms_from_/https___www_etsy_com_listing_1756089582_abstract-brush-stroke-art-prints-earth.html,outputs_etsy_final_2/Show_10_abstract_art_prints_for_living_rooms_from_/https___www_etsy_com_listing_1756089582_abstract-brush-stroke-art-prints-earth_full.json,1,45.51,Show 10 abstract art prints for living rooms from Etsy,https://www.etsy.com/search?q=Show+10+abstract+art+prints+for+living+rooms+from+Etsy&explicit=1&location_query=US&ship_to=US
2025-12-17 19:41:26,SEO,Show_10_abstract_art_prints_for_living_rooms_from_,4,https://www.etsy.com/listing/4395645379/handmade-abstract-textured-wall-oil,https___www_etsy_com_listing_4395645379_handmade-abstract-textured-wall-oil,success,outputs_etsy_final_2/Show_10_abstract_art_prints_for_living_rooms_from_/https___www_etsy_com_listing_4395645379_handmade-abstract-textured-wall-oil.md,outputs_etsy_final_2/Show_10_abstract_art_prints_for_living_rooms_from_/https___www_etsy_com_listing_4395645379_handmade-abstract-textured-wall-oil.html,outputs_etsy_final_2/Show_10_abstract_art_prints_for_living_rooms_from_/https___www_etsy_com_listing_4395645379_handmade-abstract-textured-wall-oil_full.json,1,26.72,Show 10 abstract art prints for living rooms from Etsy,https://www.etsy.com/search?q=Show+10+abstract+art+prints+for+living+rooms+from+Etsy&explicit=1&location_query=US&ship_to=US
2025-12-17 19:41:47,SEO,Show_10_abstract_art_prints_for_living_rooms_from_,5,https://www.etsy.com/listing/4343787154/set-of-2-neutral-abstract-art-prints,https___www_etsy_com_listing_4343787154_set-of-2-neutral-abstract-art-prints,success,outputs_etsy_final_2/Show_10_abstract_art_prints_for_living_rooms_from_/https___www_etsy_com_listing_4343787154_set-of-2-neutral-abstract-art-prints.md,outputs_etsy_final_2/Show_10_abstract_art_prints_for_living_rooms_from_/https___www_etsy_com_listing_4343787154_set-of-2-neutral-abstract-art-prints.html,outputs_etsy_final_2/Show_10_abstract_art_prints_for_living_rooms_from_/https___www_etsy_com_listing_4343787154_set-of-2-neutral-abstract-art-prints_full.json,1,19.78,Show 10 abstract art prints for living rooms from Etsy,https://www.etsy.com/search?q=Show+10+abstract+art+prints+for+living+rooms+from+Etsy&explicit=1&location_query=US&ship_to=US
2025-12-17 19:42:07,SEO,Show_10_abstract_art_prints_for_living_rooms_from_,6,https://www.etsy.com/listing/4398744027/japandi-wall-art-set-of-2-minimalist,https___www_etsy_com_listing_4398744027_japandi-wall-art-set-of-2-minimalist,success,outputs_etsy_final_2/Show_10_abstract_art_prints_for_living_rooms_from_/https___www_etsy_com_listing_4398744027_japandi-wall-art-set-of-2-minimalist.md,outputs_etsy_final_2/Show_10_abstract_art_prints_for_living_rooms_from_/https___www_etsy_com_listing_4398744027_japandi-wall-art-set-of-2-minimalist.html,outputs_etsy_final_2/Show_10_abstract_art_prints_for_living_rooms_from_/https___www_etsy_com_listing_4398744027_japandi-wall-art-set-of-2-minimalist_full.json,1,19.01,Show 10 abstract art prints for living rooms from Etsy,https://www.etsy.com/search?q=Show+10+abstract+art+prints+for+living+rooms+from+Etsy&explicit=1&location_query=US&ship_to=US
2025-12-17 19:42:23,SEO,Show_10_abstract_art_prints_for_living_rooms_from_,7,https://www.etsy.com/listing/4371465500/green-abstract-art-print-japandi,https___www_etsy_com_listing_4371465500_green-abstract-art-print-japandi,success,outputs_etsy_final_2/Show_10_abstract_art_prints_for_living_rooms_from_/https___www_etsy_com_listing_4371465500_green-abstract-art-print-japandi.md,outputs_etsy_final_2/Show_10_abstract_art_prints_for_living_rooms_from_/https___www_etsy_com_listing_4371465500_green-abstract-art-print-japandi.html,outputs_etsy_final_2/Show_10_abstract_art_prints_for_living_rooms_from_/https___www_etsy_com_listing_4371465500_green-abstract-art-print-japandi_full.json,1,14.95,Show 10 abstract art prints for living rooms from Etsy,https://www.etsy.com/search?q=Show+10+abstract+art+prints+for+living+rooms+from+Etsy&explicit=1&location_query=US&ship_to=US
2025-12-17 19:42:52,SEO,Show_10_abstract_art_prints_for_living_rooms_from_,8,https://www.etsy.com/listing/1892037937/emerald-green-abstract-people-large-wall,https___www_etsy_com_listing_1892037937_emerald-green-abstract-people-large-wall,success,outputs_etsy_final_2/Show_10_abstract_art_prints_for_living_rooms_from_/https___www_etsy_com_listing_1892037937_emerald-green-abstract-people-large-wall.md,outputs_etsy_final_2/Show_10_abstract_art_prints_for_living_rooms_from_/https___www_etsy_com_listing_1892037937_emerald-green-abstract-people-large-wall.html,outputs_etsy_final_2/Show_10_abstract_art_prints_for_living_rooms_from_/https___www_etsy_com_listing_1892037937_emerald-green-abstract-people-large-wall_full.json,1,28.35,Show 10 abstract art prints for living rooms from Etsy,https://www.etsy.com/search?q=Show+10+abstract+art+prints+for+living+rooms+from+Etsy&explicit=1&location_query=US&ship_to=US
2025-12-17 19:43:24,SEO,Show_10_abstract_art_prints_for_living_rooms_from_,9,https://www.etsy.com/listing/4333549814/abstract-inhale-peace-exhale-stress,https___www_etsy_com_listing_4333549814_abstract-inhale-peace-exhale-stress,success,outputs_etsy_final_2/Show_10_abstract_art_prints_for_living_rooms_from_/https___www_etsy_com_listing_4333549814_abstract-inhale-peace-exhale-stress.md,outputs_etsy_final_2/Show_10_abstract_art_prints_for_living_rooms_from_/https___www_etsy_com_listing_4333549814_abstract-inhale-peace-exhale-stress.html,outputs_etsy_final_2/Show_10_abstract_art_prints_for_living_rooms_from_/https___www_etsy_com_listing_4333549814_abstract-inhale-peace-exhale-stress_full.json,1,30.97,Show 10 abstract art prints for living rooms from Etsy,https://www.etsy.com/search?q=Show+10+abstract+art+prints+for+living+rooms+from+Etsy&explicit=1&location_query=US&ship_to=US
2025-12-17 19:43:54,SEO,Show_10_abstract_art_prints_for_living_rooms_from_,10,https://www.etsy.com/listing/1721023972/muted-abstract-paintings-wall-art-set-of,https___www_etsy_com_listing_1721023972_muted-abstract-paintings-wall-art-set-of,success,outputs_etsy_final_2/Show_10_abstract_art_prints_for_living_rooms_from_/https___www_etsy_com_listing_1721023972_muted-abstract-paintings-wall-art-set-of.md,outputs_etsy_final_2/Show_10_abstract_art_prints_for_living_rooms_from_/https___www_etsy_com_listing_1721023972_muted-abstract-paintings-wall-art-set-of.html,outputs_etsy_final_2/Show_10_abstract_art_prints_for_living_rooms_from_/https___www_etsy_com_listing_1721023972_muted-abstract-paintings-wall-art-set-of_full.json,1,29.03,Show 10 abstract art prints for living rooms from Etsy,https://www.etsy.com/search?q=Show+10+abstract+art+prints+for+living+rooms+from+Etsy&explicit=1&location_query=US&ship_to=US
2025-12-17 19:44:58,SEO,List_10_retro_travel_posters_from_Etsy,1,https://www.etsy.com/listing/726221805/money-saving-offer-any-5-prints-of-your,https___www_etsy_com_listing_726221805_money-saving-offer-any-5-prints-of-your,success,outputs_etsy_final_2/List_10_retro_travel_posters_from_Etsy/https___www_etsy_com_listing_726221805_money-saving-offer-any-5-prints-of-your.md,outputs_etsy_final_2/List_10_retro_travel_posters_from_Etsy/https___www_etsy_com_listing_726221805_money-saving-offer-any-5-prints-of-your.html,outputs_etsy_final_2/List_10_retro_travel_posters_from_Etsy/https___www_etsy_com_listing_726221805_money-saving-offer-any-5-prints-of-your_full.json,1,52.27,List 10 retro travel posters from Etsy,https://www.etsy.com/search?q=List+10+retro+travel+posters+from+Etsy&explicit=1&location_query=US&ship_to=US
2025-12-17 19:45:21,SEO,List_10_retro_travel_posters_from_Etsy,2,https://www.etsy.com/listing/888057776/set-of-3-any-city-vintage-map-posters,https___www_etsy_com_listing_888057776_set-of-3-any-city-vintage-map-posters,success,outputs_etsy_final_2/List_10_retro_travel_posters_from_Etsy/https___www_etsy_com_listing_888057776_set-of-3-any-city-vintage-map-posters.md,outputs_etsy_final_2/List_10_retro_travel_posters_from_Etsy/https___www_etsy_com_listing_888057776_set-of-3-any-city-vintage-map-posters.html,outputs_etsy_final_2/List_10_retro_travel_posters_from_Etsy/https___www_etsy_com_listing_888057776_set-of-3-any-city-vintage-map-posters_full.json,1,21.49,List 10 retro travel posters from Etsy,https://www.etsy.com/search?q=List+10+retro+travel+posters+from+Etsy&explicit=1&location_query=US&ship_to=US
2025-12-17 19:45:46,SEO,List_10_retro_travel_posters_from_Etsy,3,https://www.etsy.com/listing/1581892865/national-park-scratch-off-poster,https___www_etsy_com_listing_1581892865_national-park-scratch-off-poster,success,outputs_etsy_final_2/List_10_retro_travel_posters_from_Etsy/https___www_etsy_com_listing_1581892865_national-park-scratch-off-poster.md,outputs_etsy_final_2/List_10_retro_travel_posters_from_Etsy/https___www_etsy_com_listing_1581892865_national-park-scratch-off-poster.html,outputs_etsy_final_2/List_10_retro_travel_posters_from_Etsy/https___www_etsy_com_listing_1581892865_national-park-scratch-off-poster_full.json,1,23.8,List 10 retro travel posters from Etsy,https://www.etsy.com/search?q=List+10+retro+travel+posters+from+Etsy&explicit=1&location_query=US&ship_to=US
2025-12-17 19:46:05,SEO,List_10_retro_travel_posters_from_Etsy,4,https://www.etsy.com/listing/1640725474/vibrant-national-park-illustration-set,https___www_etsy_com_listing_1640725474_vibrant-national-park-illustration-set,success,outputs_etsy_final_2/List_10_retro_travel_posters_from_Etsy/https___www_etsy_com_listing_1640725474_vibrant-national-park-illustration-set.md,outputs_etsy_final_2/List_10_retro_travel_posters_from_Etsy/https___www_etsy_com_listing_1640725474_vibrant-national-park-illustration-set.html,outputs_etsy_final_2/List_10_retro_travel_posters_from_Etsy/https___www_etsy_com_listing_1640725474_vibrant-national-park-illustration-set_full.json,1,18.21,List 10 retro travel posters from Etsy,https://www.etsy.com/search?q=List+10+retro+travel+posters+from+Etsy&explicit=1&location_query=US&ship_to=US
2025-12-17 19:46:48,SEO,List_10_retro_travel_posters_from_Etsy,5,https://www.etsy.com/listing/1754545921/retro-style-travel-posters-a-choice-of,https___www_etsy_com_listing_1754545921_retro-style-travel-posters-a-choice-of,success,outputs_etsy_final_2/List_10_retro_travel_posters_from_Etsy/https___www_etsy_com_listing_1754545921_retro-style-travel-posters-a-choice-of.md,outputs_etsy_final_2/List_10_retro_travel_posters_from_Etsy/https___www_etsy_com_listing_1754545921_retro-style-travel-posters-a-choice-of.html,outputs_etsy_final_2/List_10_retro_travel_posters_from_Etsy/https___www_etsy_com_listing_1754545921_retro-style-travel-posters-a-choice-of_full.json,1,41.93,List 10 retro travel posters from Etsy,https://www.etsy.com/search?q=List+10+retro+travel+posters+from+Etsy&explicit=1&location_query=US&ship_to=US
2025-12-17 19:47:07,SEO,List_10_retro_travel_posters_from_Etsy,6,https://www.etsy.com/listing/1130808048/make-your-photos-into-custom-vintage,https___www_etsy_com_listing_1130808048_make-your-photos-into-custom-vintage,success,outputs_etsy_final_2/List_10_retro_travel_posters_from_Etsy/https___www_etsy_com_listing_1130808048_make-your-photos-into-custom-vintage.md,outputs_etsy_final_2/List_10_retro_travel_posters_from_Etsy/https___www_etsy_com_listing_1130808048_make-your-photos-into-custom-vintage.html,outputs_etsy_final_2/List_10_retro_travel_posters_from_Etsy/https___www_etsy_com_listing_1130808048_make-your-photos-into-custom-vintage_full.json,1,18.36,List 10 retro travel posters from Etsy,https://www.etsy.com/search?q=List+10+retro+travel+posters+from+Etsy&explicit=1&location_query=US&ship_to=US
2025-12-17 19:47:29,SEO,List_10_retro_travel_posters_from_Etsy,7,https://www.etsy.com/listing/951895423/pick-any-3-prints-retro-gaming-prints,https___www_etsy_com_listing_951895423_pick-any-3-prints-retro-gaming-prints,success,outputs_etsy_final_2/List_10_retro_travel_posters_from_Etsy/https___www_etsy_com_listing_951895423_pick-any-3-prints-retro-gaming-prints.md,outputs_etsy_final_2/List_10_retro_travel_posters_from_Etsy/https___www_etsy_com_listing_951895423_pick-any-3-prints-retro-gaming-prints.html,outputs_etsy_final_2/List_10_retro_travel_posters_from_Etsy/https___www_etsy_com_listing_951895423_pick-any-3-prints-retro-gaming-prints_full.json,1,20.77,List 10 retro travel posters from Etsy,https://www.etsy.com/search?q=List+10+retro+travel+posters+from+Etsy&explicit=1&location_query=US&ship_to=US
2025-12-17 19:47:45,SEO,List_10_retro_travel_posters_from_Etsy,8,https://www.etsy.com/listing/1752747824/set-of-three-us-travel-posters-set-of,https___www_etsy_com_listing_1752747824_set-of-three-us-travel-posters-set-of,success,outputs_etsy_final_2/List_10_retro_travel_posters_from_Etsy/https___www_etsy_com_listing_1752747824_set-of-three-us-travel-posters-set-of.md,outputs_etsy_final_2/List_10_retro_travel_posters_from_Etsy/https___www_etsy_com_listing_1752747824_set-of-three-us-travel-posters-set-of.html,outputs_etsy_final_2/List_10_retro_travel_posters_from_Etsy/https___www_etsy_com_listing_1752747824_set-of-three-us-travel-posters-set-of_full.json,1,14.84,List 10 retro travel posters from Etsy,https://www.etsy.com/search?q=List+10+retro+travel+posters+from+Etsy&explicit=1&location_query=US&ship_to=US
2025-12-17 19:48:02,SEO,List_10_retro_travel_posters_from_Etsy,9,https://www.etsy.com/listing/1747772851/2000-vintage-travel-poster-prints-retro,https___www_etsy_com_listing_1747772851_2000-vintage-travel-poster-prints-retro,success,outputs_etsy_final_2/List_10_retro_travel_posters_from_Etsy/https___www_etsy_com_listing_1747772851_2000-vintage-travel-poster-prints-retro.md,outputs_etsy_final_2/List_10_retro_travel_posters_from_Etsy/https___www_etsy_com_listing_1747772851_2000-vintage-travel-poster-prints-retro.html,outputs_etsy_final_2/List_10_retro_travel_posters_from_Etsy/https___www_etsy_com_listing_1747772851_2000-vintage-travel-poster-prints-retro_full.json,1,16.18,List 10 retro travel posters from Etsy,https://www.etsy.com/search?q=List+10+retro+travel+posters+from+Etsy&explicit=1&location_query=US&ship_to=US
2025-12-17 19:48:20,SEO,List_10_retro_travel_posters_from_Etsy,10,https://www.etsy.com/listing/1882484465/personalized-travel-collage-wall-art,https___www_etsy_com_listing_1882484465_personalized-travel-collage-wall-art,success,outputs_etsy_final_2/List_10_retro_travel_posters_from_Etsy/https___www_etsy_com_listing_1882484465_personalized-travel-collage-wall-art.md,outputs_etsy_final_2/List_10_retro_travel_posters_from_Etsy/https___www_etsy_com_listing_1882484465_personalized-travel-collage-wall-art.html,outputs_etsy_final_2/List_10_retro_travel_posters_from_Etsy/https___www_etsy_com_listing_1882484465_personalized-travel-collage-wall-art_full.json,1,16.66,List 10 retro travel posters from Etsy,https://www.etsy.com/search?q=List+10+retro+travel+posters+from+Etsy&explicit=1&location_query=US&ship_to=US
2025-12-17 19:48:49,SEO,Find_10_motivational_quote_prints_under__25_on_Ets,1,https://www.etsy.com/listing/696277087/create-your-own-custom-canvas-quote-sign,https___www_etsy_com_listing_696277087_create-your-own-custom-canvas-quote-sign,success,outputs_etsy_final_2/Find_10_motivational_quote_prints_under__25_on_Ets/https___www_etsy_com_listing_696277087_create-your-own-custom-canvas-quote-sign.md,outputs_etsy_final_2/Find_10_motivational_quote_prints_under__25_on_Ets/https___www_etsy_com_listing_696277087_create-your-own-custom-canvas-quote-sign.html,outputs_etsy_final_2/Find_10_motivational_quote_prints_under__25_on_Ets/https___www_etsy_com_listing_696277087_create-your-own-custom-canvas-quote-sign_full.json,1,18.39,Find 10 motivational quote prints under $25 on Etsy,https://www.etsy.com/search?q=Find+10+motivational+quote+prints+under+$25+on+Etsy&explicit=1&location_query=US&ship_to=US
2025-12-17 19:49:12,SEO,Find_10_motivational_quote_prints_under__25_on_Ets,2,https://www.etsy.com/listing/723843524/9x-motivational-definition-wall-art-set,https___www_etsy_com_listing_723843524_9x-motivational-definition-wall-art-set,success,outputs_etsy_final_2/Find_10_motivational_quote_prints_under__25_on_Ets/https___www_etsy_com_listing_723843524_9x-motivational-definition-wall-art-set.md,outputs_etsy_final_2/Find_10_motivational_quote_prints_under__25_on_Ets/https___www_etsy_com_listing_723843524_9x-motivational-definition-wall-art-set.html,outputs_etsy_final_2/Find_10_motivational_quote_prints_under__25_on_Ets/https___www_etsy_com_listing_723843524_9x-motivational-definition-wall-art-set_full.json,1,22.58,Find 10 motivational quote prints under $25 on Etsy,https://www.etsy.com/search?q=Find+10+motivational+quote+prints+under+$25+on+Etsy&explicit=1&location_query=US&ship_to=US
2025-12-17 19:49:44,SEO,Find_10_motivational_quote_prints_under__25_on_Ets,3,https://www.etsy.com/listing/4396465645/create-your-own-custom-canvas-quote-sign,https___www_etsy_com_listing_4396465645_create-your-own-custom-canvas-quote-sign,success,outputs_etsy_final_2/Find_10_motivational_quote_prints_under__25_on_Ets/https___www_etsy_com_listing_4396465645_create-your-own-custom-canvas-quote-sign.md,outputs_etsy_final_2/Find_10_motivational_quote_prints_under__25_on_Ets/https___www_etsy_com_listing_4396465645_create-your-own-custom-canvas-quote-sign.html,outputs_etsy_final_2/Find_10_motivational_quote_prints_under__25_on_Ets/https___www_etsy_com_listing_4396465645_create-your-own-custom-canvas-quote-sign_full.json,1,30.4,Find 10 motivational quote prints under $25 on Etsy,https://www.etsy.com/search?q=Find+10+motivational+quote+prints+under+$25+on+Etsy&explicit=1&location_query=US&ship_to=US
2025-12-17 19:50:10,SEO,Find_10_motivational_quote_prints_under__25_on_Ets,4,https://www.etsy.com/listing/1557304498/custom-quote-print-personalized-wall-art,https___www_etsy_com_listing_1557304498_custom-quote-print-personalized-wall-art,success,outputs_etsy_final_2/Find_10_motivational_quote_prints_under__25_on_Ets/https___www_etsy_com_listing_1557304498_custom-quote-print-personalized-wall-art.md,outputs_etsy_final_2/Find_10_motivational_quote_prints_under__25_on_Ets/https___www_etsy_com_listing_1557304498_custom-quote-print-personalized-wall-art.html,outputs_etsy_final_2/Find_10_motivational_quote_prints_under__25_on_Ets/https___www_etsy_com_listing_1557304498_custom-quote-print-personalized-wall-art_full.json,1,25.6,Find 10 motivational quote prints under $25 on Etsy,https://www.etsy.com/search?q=Find+10+motivational+quote+prints+under+$25+on+Etsy&explicit=1&location_query=US&ship_to=US
2025-12-17 19:50:37,SEO,Find_10_motivational_quote_prints_under__25_on_Ets,5,https://www.etsy.com/listing/1776297020/110-printable-inspirational-quote-cards,https___www_etsy_com_listing_1776297020_110-printable-inspirational-quote-cards,success,outputs_etsy_final_2/Find_10_motivational_quote_prints_under__25_on_Ets/https___www_etsy_com_listing_1776297020_110-printable-inspirational-quote-cards.md,outputs_etsy_final_2/Find_10_motivational_quote_prints_under__25_on_Ets/https___www_etsy_com_listing_1776297020_110-printable-inspirational-quote-cards.html,outputs_etsy_final_2/Find_10_motivational_quote_prints_under__25_on_Ets/https___www_etsy_com_listing_1776297020_110-printable-inspirational-quote-cards_full.json,1,25.97,Find 10 motivational quote prints under $25 on Etsy,https://www.etsy.com/search?q=Find+10+motivational+quote+prints+under+$25+on+Etsy&explicit=1&location_query=US&ship_to=US
